Date,INR/USD,INR/EUR,INR/GBP,INR/JPY,INR/AED
2005-08-02,43.41,52.99719204004394,76.95444070200318,0.39009705248023,11.820285908781484
2005-08-03,43.36,53.491241056007894,77.22172751558325,0.3904547501125619,11.806671204901294
2005-08-04,43.43,53.77662209014363,77.29133297739811,0.3906629486372223,11.82573179033356
2005-08-05,43.42,53.52564102564103,77.06780262690806,0.3873672941386386,11.823008849557523
2005-08-08,43.44,53.69592088998763,77.59914255091104,0.388307857334406,11.828454731109598
2005-08-09,43.46,53.66094579577726,77.55174875089222,0.38779334344606053,11.833900612661676
2005-08-10,43.54,53.75308641975308,78.02867383512545,0.39342188488298546,11.85568413886998
2005-08-11,43.5,54.09102213379756,78.60498735092158,0.39574235807860264,11.844792375765827
2005-08-12,43.48,54.039274173502356,78.91107078039926,0.3968963943404838,11.83934649421375
2005-08-15,43.45,53.71492149833107,78.58563935612227,0.39716636197440586,11.831177671885637
2005-08-16,43.45,53.62873364601333,78.62830256967065,0.39727530401389777,11.831177671885637
2005-08-17,43.46,53.41034779402729,78.56109906001446,0.39642433640426894,11.833900612661676
2005-08-18,43.5,52.97126156843643,78.082929456112,0.3935227067125022,11.844792375765827
2005-08-19,43.51,52.85471331389698,78.03084648493544,0.3931152873147813,11.847515316541864
2005-08-22,43.58,53.32191361801052,78.53667327446387,0.39708428246013666,11.866575901974132
2005-08-23,43.57,53.212017586712264,78.40561454021955,0.39670399708640625,11.863852961198095
2005-08-24,43.69,53.46958756578142,78.49443047071506,0.39592206615314907,11.896528250510551
2005-08-25,43.6,53.67475070786655,78.67195958137856,0.39672429481346677,11.87202178352621
2005-08-26,43.6,53.734286418535866,78.77145438121049,0.39690487027765137,11.87202178352621
2005-08-29,43.86,53.717085119412125,78.97011163125676,0.39681534425042975,11.942818243703199
2005-08-30,43.97,53.661215523553814,78.4478144513827,0.39438514664992375,11.97277059223962
2005-08-31,44.0,54.254007398273735,79.2507204610951,0.39696860339227713,11.980939414567734
2005-09-01,43.94,54.692556634304204,80.31438493876804,0.39887436456063907,11.964601769911503
2005-09-02,43.87,55.002507522567704,80.73242546926757,0.4000547145723144,11.945541184479238
2005-09-05,43.87,55.002507522567704,80.73242546926757,0.4000547145723144,11.945541184479238
2005-09-06,43.82,54.69978779178629,80.71468041996684,0.3995623233336373,11.931926480599047
2005-09-07,43.79,54.471949247418834,80.54073937833364,0.3978738869707432,11.923757658270933
2005-09-08,43.78,54.2839429634222,80.50753953659435,0.39623495338944703,11.921034717494896
2005-09-09,43.76,54.40755936839487,80.51517939282428,0.39894247424560125,11.915588835942819
2005-09-12,43.75,53.760137625952325,79.77753464624362,0.3980529524156128,11.91286589516678
2005-09-13,43.82,53.73390557939914,79.81785063752277,0.3953089760938205,11.931926480599047
2005-09-14,43.83,53.831982313927774,79.9671592775041,0.3974789153894985,11.934649421375084
2005-09-15,43.82,53.530417786464696,79.1832309360318,0.39663287472845765,11.931926480599047
2005-09-16,43.81,53.511664834493715,79.00811541929667,0.39333812174537625,11.92920353982301
2005-09-19,43.82,53.257170636849786,79.05466353959949,0.3937106918238994,11.931926480599047
2005-09-20,43.82,53.36093521675596,79.0831979787042,0.39286354670970053,11.931926480599047
2005-09-21,43.85,53.534366988157736,79.352153456388,0.39387406808587083,11.940095302927162
2005-09-22,43.8,53.2328633932912,78.48055903959863,0.39236764310669175,11.92648059904697
2005-09-23,43.8,52.89855072463768,77.90821771611525,0.39047873763038243,11.92648059904697
2005-09-26,43.86,52.792489167067885,77.83496007098492,0.39017880971443825,11.942818243703199
2005-09-27,43.96,52.798462647129476,77.70903305639031,0.3879279915284151,11.970047651463581
2005-09-28,43.98,52.84787310742609,77.57982007408714,0.388275801183014,11.975493533015657
2005-09-29,43.95,52.83086909484314,77.44493392070486,0.38845677921159627,11.967324710687544
2005-09-30,43.94,52.98444471240805,77.7561493540966,0.38785417953923557,11.964601769911503
2005-10-03,44.0,52.42463958060288,77.26075504828798,0.38539020758518,11.980939414567734
2005-10-04,44.1,52.55631033249911,77.55891663735491,0.3857255313565993,12.008168822328114
2005-10-05,44.21,52.98418024928092,78.05437853107344,0.38876187126275064,12.038121170864533
2005-10-06,44.18,53.6034942975006,78.31944690657684,0.3891139686454113,12.029952348536419
2005-10-07,44.3,53.670947419433,77.96550510383666,0.38921103496749254,12.062627637848877
2005-10-10,44.3,53.670947419433,77.96550510383666,0.38921103496749254,12.062627637848877
2005-10-11,44.78,53.80271536705515,78.3140958377055,0.39208475615095,12.193328795098708
2005-10-12,44.74,53.86467613773176,78.43618513323983,0.39122070654074853,12.182437031994555
2005-10-13,44.88,53.575265608212966,78.46153846153847,0.390362703313908,12.220558202859088
2005-10-14,44.76,54.03839188699746,79.1232101820753,0.39252828203104445,12.18788291354663
2005-10-17,44.81,53.94895256441127,78.65543268386871,0.39012711126588895,12.201497617426822
2005-10-18,45.05,53.78462273161413,78.77251267704145,0.3893354074842278,12.266848196051736
2005-10-19,45.1,54.063773675377604,79.49938304248192,0.3905776392136486,12.280462899931928
2005-10-20,45.11,54.04984423676012,79.89727240524265,0.39063041219258743,12.283185840707965
2005-10-21,45.01,53.82039937821355,79.63552724699221,0.3882515310963512,12.255956432947583
2005-10-24,45.11,54.12117576484703,79.89727240524265,0.391647855530474,12.283185840707965
2005-10-25,44.96,54.39806412583182,80.27138011069451,0.3917058721031539,12.242341729067393
2005-10-26,45.01,54.379606137489425,79.96091668147096,0.3886538295483982,12.255956432947583
2005-10-27,44.94,54.59183673469387,80.1498127340824,0.39030745179781134,12.236895847515317
2005-10-28,45.01,54.41247582205028,80.03200568990042,0.38962950138504154,12.255956432947583
2005-10-31,45.09,54.084202950701695,79.76295772156378,0.3875042970092816,12.27773995915589
2005-11-01,45.02,54.0131973605279,79.37235543018336,0.38600703078110266,12.258679373723623
2005-11-02,45.18,54.5191263424641,80.22017045454545,0.3869475847893114,12.302246426140233
2005-11-03,45.23,54.14172851328704,80.15240120503277,0.3858885760600631,12.315861130020421
2005-11-04,45.43,53.73151981076286,79.54824023813693,0.38434856175972926,12.370319945541185
2005-11-07,45.78,53.99858457183298,79.83955354028602,0.38938504720591993,12.46562287270252
2005-11-08,45.72,53.826230280197784,79.62382445141066,0.3904355251921435,12.449285228046291
2005-11-09,45.73,53.724154135338345,79.64123998606756,0.389158369500468,12.452008168822328
2005-11-10,45.69,53.639351960554116,79.77998952331063,0.38703939008894533,12.441116405718175
2005-11-11,45.69,53.639351960554116,79.77998952331063,0.38703939008894533,12.441116405718175
2005-11-14,45.62,53.225994633064985,79.14642609299096,0.38374831763122474,12.422055820285909
2005-11-15,45.61,53.33879078470355,79.2115317818687,0.38350290086605565,12.41933287950987
2005-11-16,45.73,53.373015873015866,78.50643776824033,0.38373751783166904,12.452008168822328
2005-11-17,45.67,53.458972257989004,78.51126009970775,0.384395252924838,12.4356705241661
2005-11-18,45.7,53.65739110015264,78.36076817558299,0.3833571009143529,12.443839346494215
2005-11-21,45.7,53.62590941093641,78.44146927566084,0.3839368226497522,12.443839346494215
2005-11-22,45.78,53.732394366197184,78.45758354755785,0.3839959738298943,12.46562287270252
2005-11-23,45.71,53.935103244837755,78.6882423825099,0.3848939036712698,12.446562287270252
2005-11-24,45.71,53.935103244837755,78.6882423825099,0.3848939036712698,12.446562287270252
2005-11-25,45.77,53.65767878077374,78.52118716761024,0.38253238612620144,12.462899931926481
2005-11-28,45.85,54.11945231350331,78.95643189254349,0.38448637316561846,12.484683458134786
2005-11-29,45.84,54.02474955804361,78.85773266815758,0.38366253766320724,12.481960517358749
2005-11-30,45.87,54.079226597500586,79.45608868872336,0.38333611900384423,12.490129339686861
2005-12-01,45.97,53.79124736718933,79.47786998616874,0.38111424307743325,12.517358747447243
2005-12-02,46.11,53.942442676649506,79.7888908115591,0.38180011592282853,12.555479918311777
2005-12-05,46.26,54.52616690240452,80.48016701461378,0.3828519407431929,12.59632402995235
2005-12-06,46.13,54.360122554796135,80.28193525931083,0.38180764774044035,12.560925799863854
2005-12-07,46.17,54.12026726057907,80.10062456627342,0.3817911188290747,12.571817562968006
2005-12-08,46.18,54.63149177806695,80.87565674255693,0.3839694021784319,12.574540503744045
2005-12-09,46.11,54.52288045406172,80.93733543970511,0.38252862120457937,12.555479918311777
2005-12-12,46.0,55.05685218432077,81.60368990597836,0.3836530442035029,12.525527569775358
2005-12-13,46.01,54.87179487179487,81.31848709791446,0.3830655232703355,12.528250510551395
2005-12-14,45.63,54.94280553883203,80.94731240021288,0.390634363496276,12.424778761061948
2005-12-15,45.28,54.17564010528835,79.9152841510766,0.3885027885027885,12.329475833900613
2005-12-16,45.19,54.28228228228228,80.05314437555359,0.3903092071169459,12.30496936691627
2005-12-19,44.94,53.91074856046065,79.27324043041101,0.38738039824153087,12.236895847515317
2005-12-20,45.14,53.48341232227489,79.19298245614036,0.3857789932484403,12.29135466303608
2005-12-21,45.17,53.373508212217885,78.61120779672817,0.38475298126064733,12.299523485364194
2005-12-22,45.14,53.642305407011285,78.51800313097931,0.3873015873015873,12.29135466303608
2005-12-23,45.11,53.4858904434432,78.15315315315314,0.3876095549063413,12.283185840707965
2005-12-26,45.11,53.4858904434432,78.15315315315314,0.3876095549063413,12.283185840707965
2005-12-27,45.17,53.55068168346177,78.17583939079267,0.3858375330998548,12.299523485364194
2005-12-28,45.06,53.5090844317777,77.62273901808786,0.38309811256589016,12.269571136827775
2005-12-29,45.11,53.43520492774224,77.86984291386155,0.38274223655184114,12.283185840707965
2005-12-30,44.95,53.2267613972765,77.26022688209007,0.3813199864268748,12.239618788291356
2006-01-02,44.95,53.2267613972765,77.26022688209007,0.3813199864268748,12.239618788291356
2006-01-03,44.92,53.81574218282018,78.17612252001392,0.3861096785284511,12.231449965963241
2006-01-04,44.73,54.08052230685528,78.66690116074568,0.3845757028630384,12.179714091218516
2006-01-05,44.6,53.969022265246856,78.34182329176181,0.38461538461538464,12.144315861130021
2006-01-06,44.32,53.838678328474245,78.42859670854715,0.38724333770205327,12.068073519400954
2006-01-09,44.2,53.32368198817711,77.99541203458621,0.38548752834467126,12.035398230088497
2006-01-10,44.14,53.244873341375154,77.88953590965238,0.3850314026517795,12.019060585432268
2006-01-11,43.89,53.25809974517655,77.4347212420607,0.38513513513513514,11.950987066031315
2006-01-12,43.99,52.942592369719584,77.47446283902784,0.38483072347126235,11.978216473791695
2006-01-13,44.1,53.37690631808279,78.12223206377325,0.3853884470855545,12.008168822328114
2006-01-16,44.1,53.37690631808279,78.12223206377325,0.3853884470855545,12.008168822328114
2006-01-17,44.23,53.39852710370638,77.96580292614136,0.3818527151860485,12.04356705241661
2006-01-18,44.29,53.51619139681005,78.04405286343612,0.3839618552232337,12.059904697072838
2006-01-19,44.14,53.45119883749092,77.7660324171952,0.38359259581124533,12.019060585432268
2006-01-20,44.1,53.363988383349465,77.88767220063582,0.38208282793276727,12.008168822328114
2006-01-23,44.1,54.136999754480726,78.67975022301516,0.38458184355105957,12.008168822328114
2006-01-24,44.19,54.29413932915592,79.03773922375245,0.38580408590885273,12.032675289312458
2006-01-25,44.08,54.00637098750306,78.7846291331546,0.380886546271494,12.002722940776039
2006-01-26,44.0,53.809465574171455,78.44535567837404,0.3784295175023652,11.980939414567734
2006-01-27,44.0,53.37214944201843,78.02801915233198,0.37555479685899623,11.980939414567734
2006-01-30,44.04,53.24628219078709,77.89175804740007,0.37464908549553383,11.991831177671886
2006-01-31,43.96,53.4468085106383,78.33214540270848,0.37611225188227243,11.970047651463581
2006-02-01,44.13,53.361547762998796,78.46728307254624,0.37445905812473484,12.01633764465623
2006-02-02,44.16,53.43659244917715,78.63247863247862,0.37341451040081175,12.024506466984343
2006-02-03,44.14,53.0592619305205,77.80715670720959,0.3710802858343842,12.019060585432268
2006-02-06,44.14,52.836964328465406,77.07351143705256,0.37111148478224315,12.019060585432268
2006-02-07,44.15,52.86792000957969,77.01029129600558,0.374120837217185,12.021783526208305
2006-02-08,44.17,52.71512113617377,76.88424717145344,0.37214592636279387,12.027229407760382
2006-02-09,44.1,52.75750687881326,76.78913459864182,0.3716500927018372,12.008168822328114
2006-02-10,44.1,52.568840147812615,76.97678477919358,0.374872492349541,12.008168822328114
2006-02-13,44.17,52.583333333333336,77.01830863121185,0.3754994474198759,12.027229407760382
2006-02-14,44.15,52.515760675627455,76.5695456122095,0.37596866218172525,12.021783526208305
2006-02-15,44.15,52.46583481877599,76.82269009918218,0.3743746290172136,12.021783526208305
2006-02-16,44.25,52.57842205323194,76.79625130163137,0.37528623526418453,12.049012933968687
2006-02-17,44.33,52.780092868198594,77.14932126696833,0.37431394072447854,12.070796460176991
2006-02-20,44.33,52.780092868198594,77.14932126696833,0.37431394072447854,12.070796460176991
2006-02-21,44.36,52.84097677188802,77.3900907187718,0.37324358435002103,12.078965282505106
2006-02-22,44.54,53.023809523809526,77.60933960620318,0.37583326301577924,12.127978216473792
2006-02-23,44.36,52.89137951591749,77.72910460837568,0.37914529914529915,12.078965282505106
2006-02-24,44.35,52.6972433460076,77.3861455243413,0.37948147514332164,12.076242341729069
2006-02-27,44.41,52.66840607210626,77.31545961002784,0.38294386479261877,12.092579986385296
2006-02-28,44.21,52.718817076079176,77.53419852683268,0.38171300293558974,12.038121170864533
2006-03-01,44.35,52.772489290813894,77.49432116023064,0.3817352384231365,12.076242341729069
2006-03-02,44.18,53.03084863761853,77.27829281091482,0.380632377013871,12.029952348536419
2006-03-03,44.09,53.03103199422661,77.29663394109397,0.37858492186158343,12.005445881552077
2006-03-06,44.18,53.024483917426785,77.27829281091482,0.376128043589307,12.029952348536419
2006-03-07,44.24,52.59153590109368,76.80555555555557,0.375679347826087,12.04628999319265
2006-03-08,44.36,52.853568449898724,77.00052074292658,0.37625106022052585,12.078965282505106
2006-03-09,44.3,52.80724758612468,76.93643626259117,0.3755510342488979,12.062627637848877
2006-03-10,44.31,52.66848924283846,76.46246764452114,0.3721340388007055,12.065350578624916
2006-03-13,44.38,52.9973728206353,76.82187986844383,0.3729098395092849,12.084411164057183
2006-03-14,44.37,53.35497835497835,77.55637126376506,0.37806748466257667,12.081688223281143
2006-03-15,44.11,53.13177547578896,77.02112799022176,0.3760443307757886,12.010891763104153
2006-03-16,44.29,53.815309842041316,77.74267158153414,0.37812686758302744,12.059904697072838
2006-03-17,44.26,53.9821929503598,77.75825720309204,0.3819138838553801,12.051735874744724
2006-03-20,44.25,53.84521781455342,77.71338250790305,0.38064516129032255,12.049012933968687
2006-03-21,44.29,53.49679913032975,77.32192737430168,0.377804316301288,12.059904697072838
2006-03-22,44.36,53.652636671504595,77.55244755244756,0.3800548320767649,12.078965282505106
2006-03-23,44.43,53.24784276126558,77.16220910038209,0.3778061224489796,12.098025867937373
2006-03-24,44.49,53.53790613718412,77.53572673405368,0.37863829787234043,12.114363512593602
2006-03-27,44.58,53.562417397572986,77.88259958071278,0.3822671925913222,12.138869979577944
2006-03-28,44.49,53.73188405797102,77.8477690288714,0.3795103642412352,12.114363512593602
2006-03-29,44.53,53.56670275472152,77.28219368274904,0.3780135823429542,12.125255275697754
2006-03-30,44.45,53.924542035666626,77.56063514220904,0.37858785452687166,12.103471749489449
2006-03-31,44.48,53.993687788298125,77.36997738737172,0.3786176370446033,12.111640571817562
2006-04-03,44.39,53.81910766246363,77.18657624760912,0.376761161093193,12.08713410483322
2006-04-04,44.58,54.64574650649669,78.2791922739245,0.3795980926430518,12.138869979577944
2006-04-05,44.42,54.50975579825746,77.72528433945757,0.3777532103069989,12.095302927161335
2006-04-06,44.49,54.34888834595652,77.87502187992298,0.3779306829765546,12.114363512593602
2006-04-07,44.46,53.83870186485832,77.38903394255874,0.37579240977094075,12.106194690265488
2006-04-10,44.66,53.99588925160198,77.73716275021758,0.37636945895836843,12.160653505786248
2006-04-11,44.68,54.177276585425005,78.04366812227074,0.37669673720596913,12.166099387338326
2006-04-12,45.09,54.58837772397095,78.9390756302521,0.3806026842238542,12.27773995915589
2006-04-13,45.05,54.539951573849876,78.965819456617,0.3804256037831447,12.266848196051736
2006-04-14,45.02,54.50363196125909,78.83032743827701,0.3794353139485883,12.258679373723623
2006-04-17,44.97,55.16437684003925,79.66341895482728,0.3821380013596193,12.245064669843432
2006-04-18,45.08,55.333251503620964,80.07104795737123,0.38284501061571125,12.27501701837985
2006-04-19,45.01,55.5679012345679,80.54760200429492,0.38280319782275896,12.255956432947583
2006-04-20,45.06,55.540490570689016,80.20647917408331,0.3835220018724998,12.269571136827775
2006-04-21,45.05,55.58983218163869,80.26011045786566,0.3853391497733299,12.266848196051736
2006-04-24,44.86,55.50606285572878,80.02140563681769,0.3903245453754459,12.215112321307013
2006-04-25,44.88,55.70311530346283,80.22881658920272,0.3908386310197684,12.220558202859088
2006-04-26,45.04,56.13860152062819,80.60128847530423,0.3926080892608089,12.264125255275697
2006-04-27,44.84,56.162324649298604,80.76368876080691,0.39326433958954576,12.209666439754937
2006-04-28,44.86,56.63426335058704,81.74198250728864,0.39423499428772296,12.215112321307013
2006-05-01,44.77,56.44225920322744,81.86140062168586,0.39598443304440123,12.19060585432267
2006-05-02,44.82,56.669616892148184,82.45033112582782,0.3957266466537171,12.20422055820286
2006-05-03,44.81,56.635490394337715,82.66002582549345,0.3950105782792666,12.201497617426822
2006-05-04,44.81,56.83663115169965,82.82809611829944,0.3949409483518421,12.201497617426822
2006-05-05,44.85,57.10466004583652,83.364312267658,0.3988439306358382,12.212389380530974
2006-05-08,44.82,57.008394810480794,83.29306820293625,0.4017929179740027,12.20422055820286
2006-05-09,44.84,57.157425111536014,83.547605738774,0.40283891833617824,12.209666439754937
2006-05-10,44.84,57.391526942275696,83.60991982099571,0.40560832202623254,12.209666439754937
2006-05-11,44.88,57.69379097570382,84.56755228942907,0.4070379103936151,12.220558202859088
2006-05-12,44.89,57.855393736306226,84.89031770045385,0.40628111141279755,12.223281143635127
2006-05-15,45.37,58.18904706938566,85.45865511395742,0.41166863261047093,12.353982300884956
2006-05-16,45.05,57.741604716739296,84.77606322920587,0.40928500045425636,12.266848196051736
2006-05-17,44.69,56.85750636132315,84.11443628834932,0.40406871609403255,12.168822328114363
2006-05-18,45.26,57.90685772773797,85.44459127808194,0.40815222292361797,12.324029952348535
2006-05-19,45.35,57.82226188958307,85.05251312828207,0.4057802433786686,12.34853641933288
2006-05-22,45.42,58.36545875096377,85.66578649566202,0.4069163232395628,12.367597004765146
2006-05-23,45.38,58.284099666067306,85.34888094790297,0.40754378087112714,12.356705241660995
2006-05-24,45.56,58.075207138304656,85.09525588345163,0.4039007092198582,12.405718175629682
2006-05-25,45.74,58.438737702823566,85.62336203669038,0.4086847748391709,12.454731109598367
2006-05-26,45.81,58.35668789808917,85.05384329743781,0.4069106413217268,12.473791695030634
2006-05-29,45.81,58.35668789808917,85.05384329743781,0.4069106413217268,12.473791695030634
2006-05-30,46.13,59.36172950714194,86.84111445783132,0.4112141201640221,12.560925799863854
2006-05-31,46.22,59.31724845995893,86.58673660547021,0.4117227863887404,12.585432266848196
2006-06-01,46.19,59.23313670171838,86.30418535127055,0.4108334074535266,12.577263444520081
2006-06-02,45.67,58.96707553260168,85.94279262325932,0.4090094931040659,12.4356705241661
2006-06-05,45.7,59.196891191709845,85.85384181852339,0.40913160250671443,12.443839346494215
2006-06-06,45.8,58.75561257216164,85.22515816896167,0.4043793042556948,12.471068754254595
2006-06-07,45.89,58.73544093178037,85.28154618100724,0.40485222761358625,12.495575221238939
2006-06-08,45.91,58.069820389577536,84.59554081444628,0.40194361758010855,12.501021102791015
2006-06-09,45.81,57.88476118271418,84.4112769485904,0.4022302221441742,12.473791695030634
2006-06-12,45.71,57.5330396475771,84.28913885303338,0.40036787247087674,12.446562287270252
2006-06-13,45.81,57.60090531874764,84.28702851885926,0.39814010081696505,12.473791695030634
2006-06-14,45.5,57.4712643678161,84.13461538461539,0.3961689159773618,12.389380530973451
2006-06-15,45.83,57.82235680040373,84.68218773096821,0.3983139231705197,12.47923757658271
2006-06-16,45.69,57.67482958848775,84.45471349353049,0.3968902015288394,12.441116405718175
2006-06-19,45.76,57.55250911834989,84.21052631578947,0.3970154433454797,12.460176991150442
2006-06-20,45.8,57.559381676511244,84.2686292548298,0.3981916188488958,12.471068754254595
2006-06-21,45.8,58.00405268490375,84.5486431604209,0.3990937608922969,12.471068754254595
2006-06-22,45.99,57.86361348766986,84.1845140032949,0.39667069173710545,12.522804628999321
2006-06-23,46.01,57.61332331580265,83.76115055525213,0.3957509031481163,12.528250510551395
2006-06-26,46.22,58.021591765001254,84.06693343033831,0.3971472761642894,12.585432266848196
2006-06-27,46.21,58.17701120483444,84.27867955498814,0.39747118527438496,12.582709326072159
2006-06-28,46.25,57.95739348370927,83.98402033775196,0.39726851056519497,12.59360108917631
2006-06-29,46.13,57.82150915016295,83.53857298080406,0.39709047086166827,12.560925799863854
2006-06-30,45.87,58.61980830670927,84.81878698224853,0.40057636887608067,12.490129339686861
2006-07-03,45.92,58.743763592170914,84.5360824742268,0.39958231813435435,12.503744043567053
2006-07-04,45.92,58.743763592170914,84.5360824742268,0.39958231813435435,12.503744043567053
2006-07-05,45.92,58.43726138966658,84.22597212032282,0.3970600951145698,12.503744043567053
2006-07-06,45.99,58.66819747416762,84.50937155457552,0.3992880708456329,12.522804628999321
2006-07-07,45.84,58.776766252083604,84.85746019992595,0.4021758203193543,12.481960517358749
2006-07-10,45.97,58.61277572357516,84.67489408730889,0.40335175923488636,12.517358747447243
2006-07-11,46.01,58.67873995663818,84.79542941393292,0.4030661410424879,12.528250510551395
2006-07-12,46.09,58.564167725540024,84.56880733944953,0.3993588077289663,12.550034036759701
2006-07-13,46.16,58.49702192371055,84.94663231505336,0.39982676483326113,12.569094622191967
2006-07-14,46.19,58.3870559979775,84.83011937557391,0.39706008768159545,12.577263444520081
2006-07-17,46.64,58.438792131311864,84.89261012013105,0.39836009566108643,12.699795779441798
2006-07-18,46.61,58.262499999999996,85.16353005664169,0.39688351498637603,12.691626957113684
2006-07-19,46.81,58.791760864104496,86.01617052554208,0.3998120942944995,12.746085772634446
2006-07-20,46.75,59.08746208291203,86.46199371185502,0.40015407001626296,12.729748127978217
2006-07-21,46.64,59.15778792491121,86.69144981412639,0.40089393157985215,12.699795779441798
2006-07-24,46.83,59.14372316241475,86.59393491124261,0.40145735105015,12.751531654186522
2006-07-25,46.76,58.80281690140845,86.0666298545923,0.39863597612958224,12.732471068754254
2006-07-26,46.68,58.9468367218083,86.23683724367264,0.3994865211810013,12.71068754254595
2006-07-27,46.52,59.23096511331806,86.6455578319985,0.4025962786672437,12.66712049012934
2006-07-28,46.53,59.31922488526262,86.76114115234012,0.4055255359944222,12.66984343090538
2006-07-31,46.49,59.33631142310147,86.86472346786249,0.4062390772457183,12.658951667801226
2006-08-01,46.51,59.43010477894199,87.03218562874251,0.4045755045233125,12.664397549353302
2006-08-02,46.61,59.64934732531354,87.53051643192488,0.4069320761306094,12.691626957113684
2006-08-03,46.48,59.39936102236422,87.59894459102902,0.40322720569098636,12.656228727025187
2006-08-04,46.42,59.85043837029397,88.65546218487395,0.40644426932843014,12.63989108236896
2006-08-07,46.51,59.84302624806999,88.8443170964661,0.404962995211145,12.664397549353302
2006-08-08,46.47,59.661060469893435,88.64937046928652,0.4040518215807321,12.653505786249148
2006-08-09,46.4,59.80152081453795,88.56652032830692,0.4029876671877714,12.634445200816883
2006-08-10,46.32,59.12688281848354,87.49527767283718,0.40072670646249675,12.612661674608578
2006-08-11,46.5,59.31879066207424,88.13495072024261,0.4002410053365467,12.661674608577265
2006-08-14,46.52,59.246051961283754,87.93950850661626,0.3992105037329443,12.66712049012934
2006-08-15,46.47,59.424552429667514,88.04471390678286,0.4007416350465678,12.653505786249148
2006-08-16,46.47,59.77617700025727,88.29564886946608,0.40160746694322014,12.653505786249148
2006-08-17,46.36,59.66537966537966,87.8030303030303,0.40159390159390157,12.62355343771273
2006-08-18,46.38,59.41583397386626,87.22964077487306,0.400552724760342,12.628999319264807
2006-08-21,46.4,59.917355371900825,88.01213960546282,0.40048334196443985,12.634445200816883
2006-08-22,46.44,59.462227912932136,87.68882175226587,0.3982505788525855,12.645336963921034
2006-08-23,46.45,59.42937563971341,87.92352829831536,0.39895216009619516,12.648059904697075
2006-08-24,46.42,59.2318489217813,87.66761095372995,0.39886578449905485,12.63989108236896
2006-08-25,46.41,59.24932975871313,87.64872521246458,0.39561844685022585,12.63716814159292
2006-08-28,46.47,59.40935822040399,88.14491654021244,0.3966709346991037,12.653505786249148
2006-08-29,46.45,59.307967313585294,87.85700775487045,0.3972801915839891,12.648059904697075
2006-08-30,46.37,59.47159163780942,88.29017517136329,0.3960878107115401,12.626276378488768
2006-08-31,46.43,59.396187795829604,88.3203347917063,0.39565402641670216,12.642614023144997
2006-09-01,46.38,59.522587268993846,88.35968755953515,0.39570002559508577,12.628999319264807
2006-09-04,46.38,59.522587268993846,88.35968755953515,0.39570002559508577,12.628999319264807
2006-09-05,46.19,59.172431462977194,87.41483724451173,0.3980523957256118,12.577263444520081
2006-09-06,46.13,58.989769820971865,86.77577125658391,0.39518547074445304,12.560925799863854
2006-09-07,46.14,58.859548411787216,86.56660412757974,0.39673258813413587,12.563648740639891
2006-09-08,46.06,58.370295273095934,85.93283582089552,0.39404568397638806,12.541865214431587
2006-09-11,46.19,58.65396825396825,86.04694485842026,0.39287233137705196,12.577263444520081
2006-09-12,46.27,58.73318101040874,86.745406824147,0.39271770497368874,12.599046970728388
2006-09-13,46.18,58.68598297115262,86.6579095515106,0.39312164808036093,12.574540503744045
2006-09-14,46.12,58.73662761079979,87.10103871576959,0.392610879373457,12.558202859087814
2006-09-15,45.95,58.12041487477865,86.30728775356876,0.39033299354400275,12.511912865895168
2006-09-18,46.09,58.40091231626965,86.52149427445093,0.39052702931706496,12.550034036759701
2006-09-19,46.08,58.44007609384908,86.76332140839766,0.39183673469387753,12.547311095983662
2006-09-20,45.83,58.21160929759939,86.58605705648971,0.3907408986273339,12.47923757658271
2006-09-21,45.74,58.23042647994908,86.7767027129577,0.3917437478588558,12.454731109598367
2006-09-22,45.77,58.566858605246324,87.01520912547528,0.3930442249892658,12.462899931926481
2006-09-25,45.83,58.41937539834289,87.07961238837164,0.3936270720604655,12.47923757658271
2006-09-26,45.77,58.06901801573205,86.75132676269902,0.39066234209627865,12.462899931926481
2006-09-27,45.76,58.10793650793651,86.32333521976985,0.3893474006636603,12.460176991150442
2006-09-28,45.78,58.12595226003047,85.82677165354332,0.3884928716904277,12.46562287270252
2006-09-29,45.95,58.29738645013956,86.00037432154221,0.3894397830324604,12.511912865895168
2006-10-02,45.97,58.582897922773036,86.70313089400226,0.3907020227774945,12.517358747447243
2006-10-03,45.68,58.139238895252646,86.20494432911869,0.38764426340801084,12.438393464942138
2006-10-04,45.65,57.9167723927937,86.0022607385079,0.3867988476529402,12.430224642614023
2006-10-05,45.57,57.815275310834814,85.54533508541394,0.38720367066020905,12.408441116405719
2006-10-06,45.42,57.22565200957541,84.99251497005989,0.382033812768105,12.367597004765146
2006-10-09,45.42,57.22565200957541,84.99251497005989,0.382033812768105,12.367597004765146
2006-10-10,45.67,57.2736393278154,84.71526618438138,0.381600935828877,12.4356705241661
2006-10-11,45.55,57.15181932245922,84.57111028592648,0.3812034479872793,12.402995234853641
2006-10-12,45.52,57.07121364092277,84.46836147708295,0.38082489751526816,12.394826412525529
2006-10-13,45.31,56.64458057257157,84.04748655166017,0.37818212169268006,12.337644656228727
2006-10-16,45.35,56.77265898848273,84.37209302325581,0.380293501048218,12.34853641933288
2006-10-17,45.19,56.77848976002009,84.65717497189958,0.3809323105453932,12.30496936691627
2006-10-18,45.28,56.67083854818523,84.55648926237163,0.38021664287513646,12.329475833900613
2006-10-19,45.22,56.952141057934504,84.8405253283302,0.38208702999577526,12.313138189244384
